EVENT_ID,Parish/County,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,event_datetime_local,event_datetime_utc,EVENT_TYPE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,EPISODE_ID,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,CITY/CITIES,STREET(S),Latitude,Longitude,Bayou/Creek/Stream Name,severity_category,severity_weight
452188,JACKSON,VANCLEAVE,2013-05-01,18:30,2013-05-01T18:30:00-05:00,2013-05-01T23:30:00+00:00,Flash Flood,0,0,"$1,500,000",$0,,74785,0,0,Emergency Manager,Heavy Rain,3.74,SSE,4.51,SSE,HILDA,2013-05-01,20:30,30.4772,-88.6665,30.3623,-88.6652,"Heavy rainfall of 7 to 8 inches resulted in flash flooding across portions of Jackson County. The Pascagoula Airport recorded slightly more than 7 inches of rain during the day. Many roadways and some homes were flooded. Emergency response crews rescued 20 people from flooded cars and 70 people were evacuated from Moss Point neighborhoods which flooded. Several residents were also rescued from flooded neighborhoods in Pascagaoula. In Gautier, two businesses and six homes flooded. Damage to county roads was estimated around $1.5 million.  ||Evacuations occurred in portions of Moss Point due to flooding of a bayou and drainage canals.","A slow moving upper low over southern Louisiana fueled the development of numerous thunderstorms across the area. Several reports of flooding were received along the Mississippi Gulf Coast, as up to 8 inches of rain fell across the area. Total damage to roads across Jackson County Mississippi due to flash flooding was estimated at $1,500,000.",,,30.4772,-88.6665,,severe,6
452194,HARRISON,WOOL MARKET,2013-05-01,17:46,2013-05-01T17:46:00-05:00,2013-05-01T22:46:00+00:00,Flash Flood,0,0,"$100,000",$0,,74785,0,0,Emergency Manager,Heavy Rain,1.39,NE,3.87,WSW,BEAUVOIR,2013-05-01,19:00,30.4916,-89.0009,30.3955,-88.992,"Heavy rain in Harrison County resulted in flash flood of roadways and low lying areas across east and southeast portions of the county.  Harrison County Emergency Manager reported that Road 106 off of Lamey Bridge was closed due to flash flooding, as well as Boney Avenue off of D'Iberville Boulevard. Daily rainfall of approximately 5 inches of rainfall was recorded at cooperative observer site near Biloxi.","A slow moving upper low over southern Louisiana fueled the development of numerous thunderstorms across the area. Several reports of flooding were received along the Mississippi Gulf Coast, as up to 8 inches of rain fell across the area. Total damage to roads across Jackson County Mississippi due to flash flooding was estimated at $1,500,000.",,,30.4916,-89.0009,,moderate,2
452198,ORLEANS,NEW ORLEANS,2013-05-02,15:24,2013-05-02T15:24:00-05:00,2013-05-02T20:24:00+00:00,Flash Flood,0,0,"$50,000",$0,,74784,0,0,Broadcast Media,Heavy Rain,0.0,N,1.99,E,NEW ORLEANS,2013-05-02,16:30,29.95,-90.1,29.9511,-90.0882,Local broadcast media reported several streets in New Orleans were impassable due to flash flooding. Water was up to the doors of cars in some locations.,A slow moving upper low over southern Louisiana fueled the development of numerous thunderstorms across the area. Several reports of flooding were received in the New Orleans area.,,,29.95,-90.1,,serious,3
453513,EAST FELICIANA,JACKSON,2013-05-22,04:35,2013-05-22T04:35:00-05:00,2013-05-22T09:35:00+00:00,Flash Flood,0,0,$0,$0,,75004,0,0,911 Call Center,Heavy Rain,0.0,N,1.42,SE,GURLEY,2013-05-22,6:00,30.83,-91.22,30.8545,-91.1096,Flooding was reported on Highway 68 and Highway 19 just northeast of Jackson.,An outflow boundary from overnight thunderstorms provided a focus for the development of additional thunderstorms during the morning and early afternoon hours.,,,30.83,-91.22,,minor,1
453550,ST. TAMMANY,SLIDELL,2013-06-06,15:58,2013-06-06T15:58:00-05:00,2013-06-06T20:58:00+00:00,Flash Flood,0,0,$0,$0,,75009,0,0,NWS Employee,Heavy Rain,0.0,N,1.82,NW,SLIDELL,2013-06-06,17:00,30.27,-89.78,30.2843,-89.8033,Numerous streets were flooded in Slidell with several cars stalled by the flood waters.,A weak cold front moved into southeast Louisiana and triggered severe thunderstorms during the afternoon hours.,,,30.27,-89.78,,moderate,2
453576,HARRISON,D IBERVILLE,2013-07-06,09:58,2013-07-06T09:58:00-05:00,2013-07-06T14:58:00+00:00,Flash Flood,0,0,"$10,000",$0,,75017,0,0,Law Enforcement,Heavy Rain,0.0,N,2.05,N,D IBERVILLE,2013-07-06,11:00,30.43,-88.88,30.4658,-88.883,"D'Iberville police department reported several road closures in Forest Cove subdivision. Several public reports of flooding were received, including water in at least one home in D'Iberville.","A nearly stationary low pressure system along the Louisiana coast aided the development of thunderstorms over the coastal waters on three consecutive days. Several of these storms moved over the Mississippi coastal counties on the morning of the 6th, producing flash flooding.",,,30.43,-88.88,,minor,1
453589,ST. TAMMANY,MC CLANE CITY,2013-07-11,13:10,2013-07-11T13:10:00-05:00,2013-07-11T18:10:00+00:00,Flash Flood,0,0,$0,$0,,75022,0,0,Social Media,Heavy Rain,6.45,SSE,4.84,SSW,BONFOUCA,2013-07-11,14:30,30.1701,-89.7144,30.2472,-89.8586,"Several reports of flooding were received from the Slidell area, with numerous streets impassable, and water encroaching on homes. Some areas affected included the Gause Boulevard area, as well as Lake Village and Robert Park subdivisions.",Outflow boundaries from thunderstorms the previous evening focused thunderstorm development near the shoreline of Lake Pontchartrain.,,,30.1701,-89.7144,,serious,3
473679,HARRISON,BILOXI,2013-08-18,13:00,2013-08-18T13:00:00-05:00,2013-08-18T18:00:00+00:00,Flash Flood,0,0,"$100,000",$0,,78866,0,0,Emergency Manager,Heavy Rain,2.17,E,0.79,N,D IBERVILLE,2013-08-18,15:00,30.3978,-88.8636,30.4712,-88.8753,"Very heavy rainfall of 5 to 7 inches occurred over several hour time period in southern Harrison County. At the Gulfport Airport, 4.65 inches of rain fell in one hour, and storm total rainfall was 6.06 inches.  Widespread flooding of streets and main roadways occurred across Gulfport, Biloxi and Orange Grove. In Gulfport, the flooding occurred along US Highways 90 and 49, along Pass Road, and near the Courthouse and Memorial Hospital areas. In Biloxi, the main flooding was along US Highway 90 from the Interstate 110 Loop to Biloxi Bay Bridge. At least 10 cars were stranded along Highway 90. Emergency management reported 15 to 20 houses had minor flooding.",Low pressure centered near Terrebonne Bay on the morning of the 18th provided a focus for heavy rainfall along the Mississippi Gulf Coast.,,,30.3978,-88.8636,,severe,6
501872,ST. HELENA,MONTPELIER,2014-02-20,22:00,2014-02-20T22:00:00-06:00,2014-02-21T04:00:00+00:00,Flash Flood,0,0,"$25,000",$0,,83176,0,0,Emergency Manager,Heavy Rain,0.0,N,2.49,E,PINE GROVE,2014-02-21,2:00,30.67,-90.58,30.697,-90.7278,An eight foot box culvert was washed out on David Allen at Joe Smith Road. Several homes in northern St. Helena Parish also had minor flooding. Time was estimated by radar.,A strong cold front moved across southern Mississippi and southeast Louisiana during the evening of the 20th and the early morning of the 21st. A squall line developed in advance of the front with a few storms in the line becoming severe.,,,30.67,-90.58,,catastrophic,10
501834,PIKE,SUMMIT,2014-02-20,20:45,2014-02-20T20:45:00-06:00,2014-02-21T02:45:00+00:00,Flash Flood,0,0,$0,$0,,83177,0,0,Emergency Manager,Heavy Rain,0.0,N,0.67,ESE,SUMMIT,2014-02-21,1:00,31.28,-90.47,31.2764,-90.4529,Flooding was reported at two businesses at Baldwin Street and South Lamar Street.|An elderly couple was rescued from floodwaters in the Fernwood Flats area.,A strong cold front moved across southern Mississippi and southeast Louisiana during the evening of the 20th and the early morning of the 21st. A squall line developed in advance of the front with a few storms in the line becoming severe. Heavy rain also produced a few reports of flash flooding.,,,31.28,-90.47,,severe,6
501905,ST. TAMMANY,MC CLANE CITY,2014-03-28,15:00,2014-03-28T15:00:00-05:00,2014-03-28T20:00:00+00:00,Flash Flood,0,0,$0,$0,,83189,0,0,Emergency Manager,Heavy Rain,2.97,NE,3.13,ENE,SLIDELL,2014-03-28,16:00,30.276,-89.7303,30.2794,-89.7296,Two homes were reported flooded on Rue Charlemagne in east Slidell.,"A pair of upper air disturbances produced strong to severe thunderstorms ahead of a cold front moving into southern Mississippi and southeast Louisiana. The first round of thunderstorms produced several reports of flash flooding, while the second round produced several reports of hail.",,,30.276,-89.7303,,minor,1
501904,ST. TAMMANY,ALTON,2014-03-28,10:45,2014-03-28T10:45:00-05:00,2014-03-28T15:45:00+00:00,Flash Flood,0,0,$0,$0,,83189,0,0,Broadcast Media,Heavy Rain,0.72,SE,4.72,ESE,BONFOUCA,2014-03-28,12:00,30.3237,-89.7604,30.2626,-89.8338,"Rainfall of 3 to 5 inches produced widespread street flooding in and around Slidell. Some sections of roads were impassable to low profile vehicle due to one to two feet of water. Some vehicles were stranded according to reports from television, radio, print media and social media sites.","A pair of upper air disturbances produced strong to severe thunderstorms ahead of a cold front moving into southern Mississippi and southeast Louisiana. The first round of thunderstorms produced several reports of flash flooding, while the second round produced several reports of hail.",,,30.3237,-89.7604,,severe,6
501903,AMITE,CROSBY MUNI ARPT,2014-03-28,05:30,2014-03-28T05:30:00-05:00,2014-03-28T10:30:00+00:00,Flash Flood,0,0,"$100,000",$0,,83190,0,0,Emergency Manager,Heavy Rain,3.39,WNW,1.95,N,O NEIL,2014-03-28,15:30,31.3208,-91.1021,31.3806,-90.8892,Torrential rainfall of 5 to 8 inches fell across northwest Amite County. Several homes were impacted in the Crosby area and several roads in the northwest part of the Amite County were flooded.,"A pair of upper air disturbances produced strong to severe thunderstorms ahead of a cold front moving into southern Mississippi and southeast Louisiana. The first round of thunderstorms produced several reports of flash flooding, while the second round produced several reports of hail.",,,31.3208,-91.1021,,minor,1
501902,WILKINSON,ROSETTA,2014-03-28,05:15,2014-03-28T05:15:00-05:00,2014-03-28T10:15:00+00:00,Flash Flood,0,0,"$750,000",$0,,83190,0,0,Emergency Manager,Heavy Rain,1.84,W,3.0,WNW,DOLOROSO,2014-03-28,15:45,31.3234,-91.1309,31.3114,-91.3966,"Torrential rainfall of 5 to 8 inches fell across northern Wilkinson County and extreme northwest Amite County.  Approximately 78 homes and 1 business in Wilkinson County were affected by flooding, with 28 of those homes receiving major damage.  The area around Crosby and Silver Creek community experienced the greatest impact from flooding. Five people were trapped by flood waters in the Silver Creek area and rescued around 815 am.","A pair of upper air disturbances produced strong to severe thunderstorms ahead of a cold front moving into southern Mississippi and southeast Louisiana. The first round of thunderstorms produced several reports of flash flooding, while the second round produced several reports of hail.",,,31.3234,-91.1309,,severe,6
501964,ST. TAMMANY,PEARL RIVER,2014-04-14,17:59,2014-04-14T17:59:00-05:00,2014-04-14T22:59:00+00:00,Flash Flood,0,0,$0,$0,,83200,0,0,Amateur Radio,Heavy Rain,10.0,NNW,1.9,SSW,TALISHEEK,2014-04-14,19:00,30.5137,-89.8143,30.509,-89.875,"Flooding was reported on Vinson Road off Deer Run, as well as at the intersection of Louisiana Highways 41 and 36.","A strong cold front moved across southern Mississippi, southeast Louisiana and the adjacent coastal waters during the afternoon and evening of the 14th. Several reports of severe weather were received.",,,30.5137,-89.8143,,minor,1
501965,HANCOCK,KILN,2014-04-14,19:00,2014-04-14T19:00:00-05:00,2014-04-15T00:00:00+00:00,Flash Flood,0,0,$0,$0,,83201,0,0,Emergency Manager,Heavy Rain,10.0,N,2.24,WNW,VIDALIA,2014-04-14,20:00,30.5647,-89.43,30.5351,-89.4788,Several streets were reported flooded in northern Hancock County.,"A strong cold front moved across southern Mississippi, southeast Louisiana and the adjacent coastal waters during the afternoon and evening of the 14th. Several reports of severe weather were received.",,,30.5647,-89.43,,minor,1
512337,HARRISON,LONG BEACH,2014-04-29,02:00,2014-04-29T02:00:00-05:00,2014-04-29T07:00:00+00:00,Flash Flood,0,0,$0,$0,,84858,0,0,Emergency Manager,Heavy Rain,0.92,E,3.07,ESE,BILOXI,2014-04-29,4:15,30.348,-89.1348,30.3835,-88.8341,Numerous roads were reported flooded in the city of Gulfport and Biloxi.,"A deep cyclone over the central Great Plains moved slowly into the middle Mississippi River Valley on April 28-29. As waves of low pressure moved around the cyclone, several clusters of thunderstorms moved across southern Mississippi. Heavy rain associated with these storms produced flash flooding across Harrison and Jackson counties.",,,30.348,-89.1348,,minor,1
